Idx	M	adj.P
AT5G17140	-0.646087886	0.003899408
AT1G64490	0.782351605	0.003911853
AT1G31970	0.5717467	0.003915274
AT5G59320	2.493391032	0.0039177
AT1G75130	0.585386338	0.003931753
AT2G31060	0.526096692	0.003954333
AT1G61140	0.62907179	0.003956781
AT4G37090	0.572449145	0.003961598
AT2G41700	0.51773439	0.003961824
AT2G01940	0.556779661	0.003983247
AT3G12610	-0.579389972	0.003984168
AT3G43680	-0.916448941	0.004001866
AT2G40200	0.571986979	0.004018171
AT2G38140	-0.670484538	0.004039152
AT5G58787	0.50756482	0.004049861
AT1G74730	-0.555799159	0.004054997
AT5G38820	-0.590384894	0.004065146
AT1G78550	0.569608057	0.004081899
AT5G03170	-0.610383808	0.004082139
AT3G14570	0.621022035	0.004083794
AT3G14620	1.414862914	0.004090567
AT1G50290	-0.609575383	0.004093814
AT2G41500	0.519598596	0.00410252
AT3G47480	1.291266499	0.004107493
AT1G62730	0.789366482	0.004114282
AT4G29700	1.484658128	0.004121539
AT5G15960	1.024007869	0.004125813
AT5G66230	-0.608005073	0.004131087
AT3G61200	-0.853363446	0.004134803
AT4G21700	0.691438828	0.00413725
AT3G12270	1.073598647	0.004144071
AT1G74280	0.671912904	0.004153332
AT1G03680	-0.521582185	0.004154338
AT3G28500	1.00754747	0.004156917
AT5G59250	-0.61086296	0.00415702
AT1G36940	-0.820343682	0.004167797
AT5G47600	1.740787005	0.004170431
AT4G24470	0.566985136	0.004171303
AT2G32190	1.541868955	0.004176204
AT4G28200	0.553232804	0.004183926
AT4G22160	-0.654090407	0.004196801
AT1G27190	-0.501038092	0.004201165
AT1G05570	0.752117902	0.004209736
AT4G17470	1.972305224	0.004211069
AT1G28480	1.854050043	0.004211264
AT3G46780	-0.848790288	0.004219718
AT4G31810	0.57833425	0.00423206
AT1G73360	-0.632320533	0.0042566
AT3G13980	-0.93626685	0.004294606
AT1G62260	-0.509449477	0.004298727
AT3G21540	0.742491173	0.004298843
AT1G63810	0.525107245	0.004304264
AT4G01960	0.558751832	0.004310362
AT1G53230	-0.584750774	0.004314832
AT1G50450	-0.505550244	0.004318402
AT2G40800	-0.694841424	0.00431977
AT3G09720	0.833468808	0.004326028
AT5G59350	-0.568350255	0.00433065
AT2G20210	0.505960511	0.004360404
AT4G02750	0.62489556	0.004369971
AT5G56460	0.506893871	0.004386218
AT2G36080	1.050409336	0.00438914
AT5G02910	0.590052938	0.004392899
AT1G17230	0.786675298	0.004402753
AT2G06990	0.517231163	0.004413405
AT1G14580	-0.570162522	0.004418559
AT5G08330	-0.800274285	0.004419647
AT3G28350	-0.852556781	0.004423289
AT4G28290	0.724352818	0.004428803
AT1G26560	1.031396557	0.004434856
AT3G18250	1.746959964	0.004438484
AT4G28910	0.493479825	0.004444157
AT5G62165	0.965491585	0.004451831
AT3G01390	-0.610602719	0.004455193
AT3G51770	-0.550969079	0.004469062
AT3G17340	-0.608633793	0.004473756
AT3G17150	-0.822319185	0.00448736
AT3G27480	-0.747872427	0.004491345
AT1G29330	0.846007799	0.00449258
AT4G01290	-0.73616964	0.0044955
AT5G12470	-0.575673211	0.004519436
AT5G23970	-0.53338034	0.00452364
AT4G37790	1.081271869	0.004531821
AT5G17930	0.498454938	0.004537323
AT4G39460	-0.645229809	0.004539461
AT3G19350	-0.690430435	0.004545786
AT5G60030	0.827682954	0.00454779
AT1G68190	-0.520604473	0.004564419
AT4G09460	0.634816554	0.004571074
AT5G26230	-0.677178664	0.004573508
AT3G57880	0.532458151	0.004573597
AT5G66400	1.142522562	0.00457637
AT4G02280	-0.584713134	0.004577255
AT5G52580	-0.783275742	0.004592007
AT2G32240	0.811170808	0.004595938
AT4G29740	1.286786405	0.004598627
AT5G18780	0.729668742	0.004600982
AT4G22870	-0.552135408	0.004602211
AT3G01490	-0.515149072	0.004607192
AT2G17540	-0.490460176	0.004611591
AT1G67510	-0.734214929	0.004616561
AT2G20270	-0.662850087	0.004617342
AT4G22910	-0.824494635	0.004619481
AT5G36740	0.684120878	0.00462395
AT3G16175	-1.091034817	0.00462722
AT3G55980	1.484127269	0.004628918
AT4G00110	-0.646031939	0.004642373
AT2G01610	1.155453664	0.004657468
AT2G21210	-0.591906125	0.00466052
AT3G56690	0.508018933	0.004662652
AT1G35250	0.800984847	0.004663272
AT2G28190	1.285168967	0.004664956
AT4G12580	-0.608884918	0.00468615
AT3G50270	-0.803488251	0.004689372
AT5G39660	0.56978133	0.00469319
AT4G30660	-0.571601257	0.004695381
AT1G04220	1.739922555	0.004698973
AT4G33520	-0.565807797	0.004707247
AT3G44990	-0.75270505	0.004716219
AT2G38870	1.699333409	0.00471659
AT3G44820	-0.547429843	0.0047168
AT2G23670	-0.729071496	0.004718384
AT4G02710	0.5845864	0.004727886
AT3G57360	0.715200944	0.004729483
AT4G28660	-0.749211201	0.004731357
AT5G05990	0.710304451	0.004739097
AT5G43180	1.026230562	0.004749286
AT1G18510	0.548044603	0.00475603
AT5G39570	0.505903061	0.004769769
AT4G15700	0.836406212	0.004772065
AT5G60880	0.877587426	0.004792363
AT1G22440	1.224936403	0.004792494
AT3G63380	1.687797319	0.004838735
AT1G50730	-0.77811317	0.00486197
ATCG00500	-0.547801558	0.004863144
AT3G08950	0.562833867	0.004886751
AT3G16340	0.711329541	0.004889545
AT4G34730	-0.806764179	0.004892402
AT1G09230	0.780492117	0.004906261
AT5G15750	0.801456193	0.004915864
AT5G15470	-0.552884729	0.004926218
AT2G24100	1.536156805	0.004953557
AT3G05410	-0.638269677	0.004954389
AT1G17720	-0.516628636	0.004966241
AT3G15480	-0.500682424	0.005000815
AT4G10890	0.59524056	0.005014127
AT1G02900	0.617752964	0.005022623
AT4G20010	0.478824408	0.005022899
AT4G38690	-0.601916414	0.005044987
AT5G54740	1.05705572	0.005059139
AT5G09440	1.152573389	0.005061428
AT4G36680	0.571454312	0.005065854
AT5G54800	-0.481650891	0.005070883
AT2G33500	-0.824797512	0.005073984
AT2G22670	-0.483312698	0.005091821
AT3G30330	-0.496389062	0.005094553
AT1G78020	-0.717804029	0.005109463
AT1G11580	1.037705719	0.005110265
AT5G10760	1.695055297	0.00511212
AT1G31380	-0.550283243	0.005113533
AT1G66280	3.795462912	0.005114809
AT1G50150	-0.854309461	0.005137715
AT2G26530	1.08717704	0.005138545
AT1G75820	-0.552927114	0.005142139
AT1G49500	0.479072959	0.00518008
AT3G50730	-0.632395476	0.005194145
AT3G57150	0.625243243	0.005206272
AT3G52800	0.502233618	0.005206384
AT1G66120	-0.529480473	0.005208441
AT1G04650	-0.479198972	0.005210872
AT5G47190	-0.632054899	0.005224742
AT5G27000	0.588957227	0.005258947
AT5G13200	1.626184113	0.005262483
AT1G32200	-0.518849235	0.00529252
AT3G56070	0.67450105	0.005296879
AT4G10940	-0.807143017	0.005297773
AT5G07360	0.578510577	0.005304056
AT1G49050	0.787749041	0.005306555
AT3G59440	-0.484485664	0.005307293
AT5G02540	-0.620620513	0.005309046
AT1G04500	-0.528467184	0.005314945
AT5G55170	1.003254456	0.005318762
AT1G75540	-0.598469993	0.005330387
AT3G19010	0.553773954	0.00534024
AT2G37240	-0.666658586	0.00535135
AT2G10940	-0.474846546	0.005355066
AT1G33790	0.566853322	0.005364718
AT1G01640	1.058354577	0.005387943
AT5G49350	-0.6096731	0.005388884
AT2G17230	-0.615843498	0.005427458
AT4G18950	0.581993987	0.005433254
AT3G58660	0.468246369	0.005448641
AT3G17950	-0.499478514	0.005451696
AT3G56200	0.808308813	0.005486134
AT1G71400	1.197730101	0.005493437
AT2G34810	1.904947523	0.005495464
AT4G02220	0.806064205	0.005497292
AT2G28450	0.600388859	0.005497367
AT1G75960	-1.199696265	0.005505945
AT4G35190	0.882064409	0.005510701
AT5G11390	0.505833669	0.005514687
AT3G01290	2.060737304	0.005536924
AT2G35870	0.953868272	0.005541101
AT3G10280	-0.524114913	0.005570726
AT4G37660	0.613946207	0.005582368
AT4G11240	0.496181593	0.005598386
AT2G17500	1.820994423	0.005598454
AT5G30520	-0.692842347	0.005600922
ATCG00140	-0.586118088	0.005609195
AT4G15770	0.622002545	0.00561281
AT1G57770	-0.682371343	0.005618603
AT1G78450	-0.50323476	0.005620143
AT3G07990	-0.653220695	0.005625936
AT3G07020	-0.482800985	0.005635678
AT1G74180	0.736965159	0.005649562
AT2G26740	0.657240143	0.005659752
AT1G73330	1.009018964	0.005659861
AT5G62680	0.563465567	0.005662136
AT1G16910	-0.92900978	0.005662873
AT5G60950	0.7251817	0.005664785
AT4G34290	-0.965250951	0.005675341
AT2G19940	-0.473064347	0.005684664
AT2G33410	-0.480353084	0.005704187
AT3G13720	-0.702612875	0.005707808
AT2G34620	-1.000980316	0.005715254
AT1G27330	0.596575895	0.005721427
AT3G58760	0.497667715	0.00572626
AT3G12770	1.271597452	0.005730114
AT2G47930	-0.802816903	0.005730999
AT3G46290	-0.506399346	0.005732588
AT5G57120	0.539285545	0.005733388
AT1G78930	0.790248991	0.00573415
AT2G40130	-1.21189946	0.005740923
AT2G16005	0.838585565	0.005750782
AT5G63490	0.627531666	0.005766484
AT5G05860	0.837771935	0.005776518
AT5G49530	0.524148219	0.005777389
AT4G32390	-0.463948293	0.005786537
AT5G20320	0.466110435	0.005789775
AT1G24070	1.409523088	0.00580642
AT4G29260	-0.4706501	0.005811193
AT5G52970	-0.558476909	0.005817088
AT4G31310	-0.565462251	0.005818872
AT3G04640	0.904232862	0.005818959
AT2G32765	0.464175659	0.005821716
AT2G21280	-0.701337078	0.005855521
AT1G55250	-0.628348499	0.005858788
AT3G63200	-0.622317103	0.00586491
AT1G72840	0.90962862	0.005879729
AT2G40650	0.483806362	0.005882924
AT3G17470	-0.498680953	0.005888261
AT5G48380	0.534520655	0.005890664
AT4G39670	1.365143324	0.005894808
AT1G01500	-0.45666484	0.005899397
ATCG00680	-0.946589989	0.005900414
AT5G60860	-0.708307723	0.005912488
AT3G44950	-0.48617556	0.005914997
AT5G22570	0.890036218	0.005918572
AT1G67810	1.873691596	0.005920491
AT1G19050	1.318124953	0.005928248
AT5G05730	0.615925104	0.005936003
AT4G38700	-0.904487843	0.005949213
AT4G33300	0.916755787	0.005964216
AT4G16310	-0.606614066	0.005966739
AT3G62460	-0.627726946	0.005972848
AT4G18810	-0.50888388	0.005976836
AT2G22610	-0.519794755	0.005984885
AT2G38270	-0.521090481	0.005986953
AT3G58120	-0.784631748	0.005987593
AT4G32710	-0.476463674	0.006000056
AT5G53450	-0.457501747	0.006004065
AT2G30870	0.606173272	0.006010524
AT5G06860	2.177841922	0.006014639
AT4G32910	0.45972993	0.006024181
AT4G13920	1.636159102	0.006026896
AT1G61570	0.545790667	0.00602926
AT3G30180	-0.508773839	0.006042417
AT1G23250	-0.478895583	0.00604857
AT1G53320	0.473548036	0.006053069
AT1G24430	-1.037977283	0.006056401
AT3G20400	-0.590164812	0.006063451
AT4G13210	0.611650891	0.006066593
ATMG00690	0.572044224	0.006072372
AT1G01040	0.768580913	0.00607242
AT4G37080	-0.622335864	0.006083662
AT1G04770	0.64806691	0.006085269
AT1G17750	0.800348809	0.006094543
AT5G53500	-0.735876403	0.006097308
AT1G23280	0.457728628	0.006111622
AT5G35520	0.700322783	0.006119525
AT1G31010	0.472267318	0.006127784
AT4G00680	-0.741866841	0.006129048
AT3G59400	-0.706552075	0.006133787
AT4G02130	-0.517072154	0.006138007
AT4G34600	1.065582625	0.006147821
AT4G25370	-0.522532176	0.006156176
ATMG00290	-0.888474687	0.006159119
AT1G77420	0.520692509	0.006161768
AT2G42240	-0.497289364	0.006164701
AT5G67230	-0.460590363	0.006173889
AT5G37055	0.505583724	0.006174267
AT5G05250	-0.929415549	0.006183221
AT2G27610	0.461456936	0.006183647
AT2G46400	0.832245892	0.006187903
AT4G16890	0.470645546	0.006206265
AT4G34490	-0.479096326	0.006210635
AT4G02550	0.505741423	0.006211133
AT1G21065	-0.53425876	0.006218234
AT1G50320	-0.494224775	0.00622563
AT2G06390	0.78036999	0.006225767
AT5G58670	0.890232503	0.006233009
AT5G39160	0.533862247	0.006254416
AT3G54210	-0.476914716	0.006259107
AT1G27940	-0.502863842	0.006261722
AT5G17520	-0.569885384	0.006266612
AT3G25410	-0.453328028	0.006269955
AT5G56760	0.573428568	0.006277472
AT1G01920	0.638488578	0.006280112
AT5G44320	0.486345997	0.006289346
AT1G30880	0.472808022	0.006290126
AT3G57450	0.823642357	0.006294429
AT5G47490	-0.480710214	0.006296955
AT2G42600	-0.487626812	0.006299656
AT1G74880	-0.579418002	0.006313276
AT4G26110	0.483749598	0.006320565
AT3G24200	0.464644328	0.006327341
AT3G47960	1.004438836	0.006328317
AT5G23610	0.508450521	0.006332729
AT1G60080	0.84479493	0.006346771
AT4G11840	0.592506654	0.006349791
AT1G22650	-0.807712577	0.006356509
AT5G35470	-0.449665488	0.006384112
AT1G68920	0.465576645	0.00639678
AT4G21710	0.515297714	0.006401888
AT5G60680	-0.539012069	0.006411255
AT4G03070	-0.488451849	0.006412025
AT3G21630	0.490818276	0.006417156
AT2G45350	-1.143951146	0.006432777
AT3G42540	-0.617990592	0.006440016
AT5G53660	0.544343667	0.006448935
AT5G43190	0.618542012	0.006451092
AT3G02120	-0.856913589	0.006453496
AT5G05410	0.948938043	0.006476416
AT5G50810	0.498504695	0.006492314
AT4G39970	-0.619661493	0.0064975
AT5G46920	0.571924368	0.006498931
AT3G13380	0.706680867	0.006512599
AT5G23750	-0.530817187	0.006524447
AT2G43780	0.446562944	0.006525325
AT3G08620	0.63949227	0.006534685
AT5G50310	0.619776036	0.006540061
AT5G18690	-0.741805251	0.006566562
AT1G69930	1.660805275	0.006566748
AT3G23805	-0.502888207	0.006575931
AT3G19130	0.471394829	0.00658127
AT3G18310	0.49684989	0.006583728
AT5G10750	-0.550095441	0.006605349
AT2G39350	2.493917959	0.006606464
AT5G11160	0.705407815	0.006610922
AT5G02490	0.826723825	0.006615578
AT1G56110	0.603605198	0.00662042
AT5G24690	-1.212597898	0.00663725
AT2G46340	-0.874211896	0.006637928
AT2G24290	-0.444352909	0.006643461
AT3G03420	0.532176897	0.006644326
AT5G04950	-0.529301852	0.006646016
AT5G40760	0.527778377	0.00664665
AT5G17200	-0.766326177	0.006649468
AT1G54180	-0.587608595	0.006651386
AT1G61550	0.477832372	0.006656027
AT4G37770	0.684266654	0.006658535
AT3G22380	-0.470798973	0.006659889
AT5G24690	-0.573144123	0.006677333
AT3G52340	-0.677033506	0.006683377
AT3G11840	1.275347247	0.00668649
ATMG00040	0.783448361	0.006692803
AT5G45460	-0.55928508	0.006708121
AT1G52930	0.63065224	0.006710208
AT2G03140	-0.462105465	0.006723326
AT1G28390	0.454582536	0.00672363
AT1G14920	-0.539090144	0.006731355
AT3G13910	0.993287733	0.00673199
AT5G51070	1.140606223	0.006741122
AT5G16710	-0.525203477	0.006751411
AT5G49280	0.486336928	0.006769124
AT1G67865	0.705196602	0.006779093
AT1G32220	-0.511188609	0.006792051
AT5G26340	0.520680279	0.006795312
AT1G62080	-1.06454408	0.006797043
AT5G12080	0.585726822	0.006822329
AT4G19070	-0.445703205	0.006831975
AT3G55040	-0.566943974	0.006842289
AT4G31240	0.956786403	0.006847574
AT1G12450	-0.454063334	0.00686263
AT5G52820	0.489342252	0.006871299
AT4G27435	-0.540351956	0.006880252
AT1G04360	0.610984451	0.006897923
AT2G15510	-0.493534412	0.006899209
AT3G60450	0.561795293	0.006912326
AT1G18320	0.769701676	0.006917485
AT3G07950	-0.552863464	0.006930195
AT1G75460	-0.59180796	0.00693168
AT2G14560	1.303247098	0.006945774
AT3G52060	-0.462381175	0.006955193
AT2G27830	1.31445873	0.006977235
AT1G26420	0.950699424	0.006981448
AT4G15640	0.569167418	0.00699332
AT1G07840	-0.439225958	0.006999622
AT3G55020	-0.857804122	0.007003682
AT1G56140	0.527480818	0.007005084
AT3G52150	-0.479141853	0.007018842
AT3G16470	1.132998325	0.007029465
AT3G16410	0.583402777	0.007029756
AT1G27030	0.944281286	0.007049207
AT4G39640	-0.470832708	0.007050407
AT4G19220	0.646925045	0.007055616
AT1G64650	-0.442317094	0.007073546
AT2G21000	-0.542474033	0.00707728
AT4G26600	0.751856433	0.007089713
AT4G25780	-0.853129124	0.007094731
AT4G38480	0.468905692	0.007097502
AT2G40400	-0.561024244	0.007106055
AT1G19150	-0.51463814	0.007124519
AT3G61640	-0.594304489	0.007124854
AT1G52160	0.741403311	0.0071541
AT3G24050	-0.490046656	0.007161969
AT3G54900	-0.614412438	0.007164773
AT1G71970	-0.471669229	0.00716942
AT5G66040	-0.445160422	0.007183266
AT5G23850	0.980815775	0.007206243
AT2G26170	0.626234495	0.007211452
AT1G50380	0.463204838	0.007213142
AT5G40180	-0.815261094	0.007215851
AT2G31350	0.583747628	0.007261366
AT5G13550	0.542112278	0.007267378
AT3G51330	0.456415617	0.007278171
AT5G51010	-0.443456061	0.007319912
AT1G64880	0.570632208	0.007329903
AT1G53520	-0.662997386	0.007330562
AT2G21080	-0.561624979	0.007332168
AT5G58310	-1.058767046	0.00733979
AT2G36885	-0.575756793	0.007340314
AT3G05690	0.869851652	0.007342958
AT2G04790	-0.542028802	0.007343677
AT3G02875	0.54290107	0.007344961
AT1G53300	-0.432840218	0.007360517
AT1G04120	0.535336902	0.007361224
AT2G14210	-0.429791188	0.007368811
AT2G36730	0.78863932	0.007382944
AT3G23570	0.711599283	0.007389381
AT2G19960	-0.452228485	0.007408674
AT2G31240	0.452637539	0.00742677
AT5G12250	-0.511781684	0.007440971
AT1G21830	0.536343242	0.007475606
AT4G21880	0.43154972	0.007479051
AT1G77300	-0.603007042	0.007493428
AT2G40490	-0.996705149	0.007493553
AT5G65840	-0.806586782	0.007495502
AT3G06200	-0.526813416	0.007496677
AT1G13050	0.42697834	0.007499881
ATCG00600	-0.811602831	0.0075078
AT1G71697	0.467532604	0.007509107
AT1G56570	-0.743195506	0.007509533
AT5G59845	0.502470358	0.007519813
AT1G72360	0.901808778	0.00752116
AT3G13860	0.466348518	0.007522723
AT1G32440	0.555634191	0.007529454
AT5G03210	-0.487934234	0.007532985
AT2G20490	0.605244445	0.007537727
AT2G24090	-0.518834365	0.007558799
ATCG00770	-0.443839872	0.007559161
AT3G56160	-0.499312267	0.007565565
AT1G10320	0.515009348	0.007567189
AT1G48280	-0.502502423	0.007571783
AT3G56850	-0.557111567	0.007577004
AT4G02630	-0.497581301	0.007591677
AT5G24310	0.761228134	0.007591785
AT3G04605	0.434614802	0.0076043
AT4G01010	0.446989688	0.007614927
AT2G37460	-0.437230156	0.007632875
AT5G62790	-0.567087032	0.007656096
AT4G27280	0.855674443	0.007657222
AT5G02130	0.625386841	0.007662144
AT3G48570	0.759608552	0.007663198
AT4G27010	0.895912039	0.007701024
AT2G22420	0.50896267	0.007711754
AT1G74670	-0.455409616	0.007716568
AT3G08770	0.652903296	0.007724648
AT1G26470	0.608942853	0.007742304
AT5G37740	0.653084407	0.007748438
AT5G24600	0.829696385	0.007754726
AT5G03120	-0.425051383	0.007755475
AT2G42290	-0.463197901	0.007759408
AT2G31650	-0.665945757	0.00777282
AT2G39870	-0.502232062	0.007775063
AT1G29400	-0.469080985	0.007784941
AT4G38860	-0.676850842	0.007833757
AT1G65970	2.344105802	0.007834809
AT4G25130	-0.497417366	0.007834935
AT5G54910	0.559597175	0.007847252
AT5G16190	0.502565966	0.007851397
AT2G29330	0.621943543	0.007904924
AT2G01170	-0.498570671	0.007920243
AT2G13790	0.551948376	0.007926147
AT2G30500	0.703432141	0.007926782
AT4G38300	-0.420266415	0.007943125
AT3G24982	2.219331865	0.007962863
AT5G06290	-0.453243843	0.00797374
AT4G14540	-0.66758619	0.007987055
AT5G06790	-0.536706307	0.007994771
AT1G35310	-0.657917565	0.007995032
AT4G00640	-1.201350391	0.008011482
AT2G47550	0.957139022	0.008014892
AT1G68740	-0.556081359	0.0080218
AT4G11320	1.291124647	0.008022526
AT4G00755	-0.554671253	0.008023209
AT1G03820	1.139699292	0.008041451
AT1G22940	-0.52030503	0.008043249
AT2G13820	-0.669070653	0.008044899
AT5G27330	0.599176612	0.008048931
AT2G43360	-0.690672443	0.008049291
AT3G04450	0.725370263	0.008065773
AT1G12845	-0.847237695	0.008068686
AT1G17330	-0.452026558	0.008092406
AT5G13170	-0.845555781	0.008094562
AT1G65000	0.499250242	0.008095321
AT2G19385	0.47328158	0.008097395
AT2G24020	-0.472675432	0.008099508
AT1G01220	-0.44600668	0.008108931
AT2G33450	-0.644028893	0.008124977
AT1G68185	-0.578712316	0.008127598
AT1G09020	-0.504366015	0.008130926
AT3G07770	0.488468619	0.008134677
AT1G03770	0.573457398	0.008140512
AT5G43080	-0.638519924	0.008145318
AT4G37430	0.898127104	0.008150471
AT1G66510	-0.621694671	0.008152542
AT3G57560	-0.429443709	0.008162426
AT1G03055	-0.565933049	0.008163872
AT1G68780	-0.649758383	0.008178789
AT2G34690	0.463018473	0.008178948
AT3G44600	0.459686772	0.008190073
AT1G09460	-0.526562409	0.008203813
AT1G77890	0.655569103	0.008230412
AT2G42540	1.790211395	0.008230829
AT5G13120	-0.457032098	0.008246882
AT2G06470	-0.640508128	0.008247349
AT2G39210	2.163543165	0.008250231
AT2G04830	-0.562069653	0.008250678
AT2G39710	0.439517245	0.008257502
AT5G67370	-0.435725475	0.008262689
AT4G25950	-0.662150501	0.008268198
AT4G36150	0.641670361	0.008271717
AT5G03870	-0.518717934	0.008306842
AT5G18650	0.4664537	0.00830975
AT4G08290	0.529254201	0.008318058
AT1G62840	0.592321469	0.008318257
AT1G51790	0.920782198	0.008338906
AT1G22700	-0.56254454	0.008350284
AT4G23680	0.961552085	0.008358144
AT4G23240	-0.439619067	0.008370708
AT5G09920	0.416542058	0.008377008
AT1G15520	0.998525144	0.008392445
AT5G15790	-0.464543503	0.008408936
AT4G26190	0.513929528	0.00841566
